Gene_id	Z_score
Tb11.01.7550	0.60
Tb927.1.4220	0.60
Tb927.6.4220	0.60
Tb11.01.0480	0.60
Tb927.10.15390	0.60
Tb927.8.820	0.60
Tb927.10.3480	0.60
Tb927.10.1760	0.60
Tb927.1.1500	0.60
Tb11.02.1080	0.61
Tb927.5.900	0.61
Tb927.6.4520	0.61
Tb927.10.840	0.61
Tb927.10.14310	0.61
Tb927.10.4200	0.61
Tb927.2.1790	0.61
Tb927.8.6980	0.61
Tb927.7.7440	0.61
Tb927.7.7480	0.61
Tb927.8.1270	0.61
Tb927.8.560	0.62
Tb927.8.7850	0.62
Tb927.3.3570	0.62
Tb927.10.7320	0.62
Tb11.02.2400	0.62
Tb927.10.7890	0.62
Tb927.10.6290	0.62
Tb927.8.680	0.62
Tb927.3.4860	0.63
Tb927.1.1340	0.63
Tb927.10.12590	0.63
Tb11.01.5690	0.63
Tb927.10.3730	0.63
Tb927.4.2700	0.63
Tb927.1.4920	0.63
Tb11.01.8580	0.63
Tb927.10.10870	0.63
Tb927.6.1130	0.64
Tb927.10.12870	0.64
Tb927.10.460	0.64
Tb11.01.5500	0.64
Tb927.8.6550	0.64
Tb927.7.6340	0.64
Tb927.10.5090	0.64
Tb09.160.1610	0.64
Tb11.01.4310	0.64
Tb927.8.5210	0.65
Tb09.211.2860	0.65
Tb927.5.1670	0.65
Tb927.6.2420	0.65
Tb927.3.2820	0.65
Tb11.01.2780	0.65
Tb11.02.5280	0.65
Tb11.01.3080	0.65
Tb927.10.7750	0.65
Tb927.8.8130	0.65
Tb09.160.1950	0.65
Tb11.01.6590	0.66
Tb927.10.13310	0.66
Tb927.2.2200	0.66
Tb927.4.2560	0.66
Tb11.55.0004	0.66
Tb927.5.610	0.66
Tb11.01.0460	0.66
Tb11.02.5370	0.67
Tb11.01.3240	0.67
Tb927.10.15070	0.67
Tb927.7.1700	0.67
Tb927.10.15600	0.67
Tb927.10.1030	0.68
Tb927.5.530	0.68
Tb927.7.6620	0.68
Tb927.10.2160	0.68
Tb11.02.1450	0.68
Tb11.01.4420	0.68
Tb927.10.11010	0.68
Tb927.3.4500	0.68
Tb927.3.2130	0.68
Tb927.5.3580	0.69
Tb927.7.2760	0.69
Tb927.1.3730	0.69
Tb927.8.2830	0.69
Tb927.5.2870	0.69
Tb927.6.3610	0.69
Tb09.211.0520	0.69
Tb927.7.680	0.69
Tb11.01.3580	0.69
Tb927.3.4460	0.70
Tb927.5.2340	0.70
Tb927.4.4880	0.70
Tb927.4.1010	0.70
Tb927.8.6200	0.70
Tb927.2.5440	0.70
Tb927.7.3160	0.70
Tb927.10.15480	0.71
Tb927.4.1890	0.71
Tb927.7.4710	0.71
Tb927.10.3680	0.71
Tb927.3.1640	0.71
Tb927.3.5000	0.72
Tb927.2.1820	0.72
Tb927.10.12320	0.72
Tb927.7.540	0.72
Tb09.211.3780	0.72
Tb927.8.3010	0.73
Tb11.01.6130	0.73
Tb11.01.2530	0.73
Tb927.8.2420	0.73
Tb927.10.11000	0.73
Tb11.01.2920	0.73
Tb11.02.2280	0.73
Tb927.6.3160	0.73
Tb09.160.4670	0.73
Tb11.01.0670	0.73
Tb927.1.2980	0.73
Tb927.3.5630	0.74
Tb927.1.3220	0.74
Tb927.3.4480	0.74
Tb927.6.2480	0.74
Tb927.8.5870	0.74
Tb927.4.3070	0.74
Tb927.8.7540	0.75
Tb927.8.6920	0.75
Tb927.10.15090	0.75
Tb11.47.0014	0.75
Tb11.02.0930	0.75
Tb927.2.2490	0.75
Tb11.02.5200	0.75
Tb927.4.2240	0.76
Tb927.6.2750	0.76
Tb09.211.0590	0.76
Tb927.1.4710	0.76
Tb11.01.6920	0.76
Tb927.4.2230	0.76
Tb927.3.1080	0.76
Tb927.3.3550	0.76
Tb09.160.2810	0.76
Tb11.01.5240	0.76
Tb09.211.4130	0.77
Tb927.4.180	0.77
Tb927.7.3340	0.77
Tb09.160.0890	0.77
Tb927.6.1620	0.77
Tb11.01.3480	0.78
Tb927.3.2020	0.78
Tb11.02.5110	0.78
Tb11.01.1950	0.78
Tb09.211.2360	0.78
Tb11.01.3290	0.78
Tb09.160.4800	0.78
Tb09.211.3010	0.78
Tb927.1.4690	0.79
Tb927.10.9970	0.79
Tb927.4.4070	0.79
Tb927.4.3220	0.79
Tb927.7.7330	0.79
Tb11.39.0007	0.80
Tb927.1.3270	0.80
Tb927.2.4760	0.80
Tb927.10.5060	0.80
Tb11.02.2080	0.80
Tb927.8.4640	0.81
Tb927.3.4540	0.81
Tb927.4.4330	0.81
Tb927.5.3160	0.81
Tb927.7.950	0.81
Tb11.01.6880	0.81
Tb927.3.3860	0.81
Tb927.7.6210	0.81
Tb09.160.2970	0.82
Tb927.4.5210	0.82
Tb927.5.550	0.82
Tb927.6.3840	0.82
Tb927.4.1230	0.82
Tb927.1.4100	0.83
Tb11.01.3320	0.83
Tb927.8.5530	0.84
Tb11.01.3390	0.84
Tb09.160.0860	0.84
Tb11.03.0200	0.84
Tb927.6.4700	0.84
Tb927.3.4210	0.84
Tb09.211.4020	0.85
Tb927.3.4610	0.85
Tb927.4.3820	0.85
Tb09.211.0320	0.85
Tb927.4.2800	0.85
Tb09.244.2620	0.85
Tb927.10.720	0.86
Tb927.7.2770	0.86
Tb11.02.5800	0.86
Tb09.211.0210	0.86
Tb09.160.4220	0.86
Tb927.6.2860	0.86
Tb11.02.2980	0.86
Tb927.3.2240	0.87
Tb09.211.2460	0.87
Tb927.10.1850	0.87
Tb927.6.2160	0.87
Tb11.02.4980	0.87
Tb927.8.3370	0.87
Tb927.10.11110	0.88
Tb11.01.5010	0.88
Tb927.4.3530	0.88
Tb927.8.5310	0.88
Tb927.6.1390	0.88
Tb927.7.3570	0.88
Tb11.01.2070	0.88
Tb927.7.1840	0.88
Tb927.2.4470	0.88
Tb09.160.0815	0.88
Tb927.6.3810	0.88
Tb927.7.7250	0.89
Tb927.2.5040	0.89
Tb927.1.4780	0.89
Tb09.211.2200	0.89
Tb927.10.11580	0.89
Tb927.8.6850	0.89
Tb927.8.6530	0.89
Tb927.2.2460	0.90
Tb927.6.2730	0.90
Tb11.01.8320	0.90
Tb11.01.0400	0.90
Tb11.01.2090	0.90
Tb927.6.2410	0.90
Tb927.10.10740	0.91
Tb927.4.5090	0.91
Tb927.8.5560	0.91
Tb927.10.11130	0.91
Tb927.10.1670	0.91
Tb927.10.11810	0.91
Tb927.8.2840	0.91
Tb927.3.2910	0.92
Tb11.01.7110	0.92
Tb927.10.13660	0.92
Tb927.8.500	0.92
Tb927.3.1790	0.93
Tb927.8.1950	0.93
Tb11.01.1050	0.93
Tb11.02.5470	0.93
Tb927.6.4640	0.93
Tb11.v4.0002	0.93
Tb927.8.4020	0.93
Tb927.7.3170	0.93
Tb927.10.10430	0.93
Tb927.2.4580	0.93
Tb927.7.4910	0.94
Tb927.10.10390	0.94
Tb927.6.2040	0.94
Tb927.6.1870	0.94
Tb11.02.4770	0.94
Tb927.6.1980	0.94
Tb927.7.4980	0.94
Tb11.02.0970	0.95
Tb927.10.5920	0.95
Tb11.01.6990	0.95
Tb09.160.0460	0.95
Tb11.02.3890	0.96
Tb927.6.2710	0.96
Tb09.211.1640	0.96
Tb927.10.7680	0.96
Tb09.244.2680	0.96
Tb927.5.4130	0.97
Tb927.10.15960	0.97
Tb927.3.3680	0.97
Tb927.3.1310	0.97
Tb927.5.3310	0.98
Tb11.47.0023	0.98
Tb927.10.12970	0.98
Tb927.4.1180	0.98
Tb11.01.3850	0.98
Tb11.02.1370	0.98
Tb927.8.3960	0.98
Tb11.02.1040	0.98
Tb11.55.0021	0.98
Tb927.6.680	0.98
Tb927.2.2130	0.98
Tb927.7.4490	0.98
Tb927.1.30	0.98
Tb927.4.4170	0.99
Tb11.01.5390	0.99
Tb927.10.11660	0.99
Tb927.8.7090	0.99
Tb11.47.0020	0.99
Tb11.03.0500	0.99
Tb11.01.1110	0.99
Tb11.01.1700	1.00
Tb09.211.4190	1.00
Tb927.6.5140	1.00
Tb927.7.3200	1.00
Tb927.10.1690	1.00
Tb927.8.2720	1.00
Tb927.2.960	1.00
Tb11.02.0920	1.00
Tb927.5.1200	1.00
Tb927.10.530	1.00
Tb927.8.3280	1.01
Tb927.10.13940	1.01
Tb927.3.1700	1.01
Tb11.02.3410	1.01
Tb927.5.3670	1.01
Tb927.3.510	1.02
Tb927.10.11340	1.02
Tb927.10.4210	1.02
Tb927.7.3310	1.02
Tb927.8.6570	1.02
Tb11.01.6940	1.02
Tb927.7.4660	1.02
Tb927.1.4900	1.02
Tb927.2.6150	1.02
Tb927.5.1630	1.02
Tb927.8.2000	1.02
Tb09.244.2560	1.02
Tb927.8.7570	1.03
Tb927.5.420	1.03
Tb927.7.2140	1.03
Tb09.160.2900	1.03
Tb927.3.2450	1.03
Tb927.10.730	1.03
Tb927.3.5580	1.03
Tb927.1.1220	1.03
Tb927.1.2740	1.03
Tb927.6.810	1.03
Tb927.8.1440	1.04
Tb927.4.4860	1.04
Tb11.02.1560	1.04
Tb11.01.5050	1.05
Tb927.2.3990	1.05
Tb927.10.6950	1.05
Tb927.7.7100	1.05
Tb11.01.1600	1.06
Tb927.5.1860	1.06
Tb927.3.1820	1.06
Tb11.01.2800	1.06
Tb927.3.3660	1.06
Tb11.01.1090	1.07
Tb927.6.720	1.07
Tb927.10.11950	1.07
Tb11.02.4450	1.07
Tb09.160.1260	1.07
Tb927.8.5520	1.07
Tb927.4.4360	1.07
Tb927.10.7430	1.07
Tb927.3.2500	1.07
Tb927.10.7760	1.07
Tb09.211.2100	1.08
Tb11.02.1030	1.08
Tb927.10.4220	1.08
Tb927.4.4050	1.08
Tb927.10.14590	1.08
Tb927.10.5500	1.08
Tb927.8.2330	1.08
Tb11.01.1550	1.08
Tb927.6.1500	1.09
Tb09.211.3800	1.09
Tb927.3.3760	1.09
Tb927.10.700	1.09
Tb09.160.2460	1.09
Tb927.7.5450	1.09
Tb927.10.11400	1.09
Tb11.01.7250	1.10
Tb927.1.3830	1.10
Tb11.02.2920	1.10
Tb927.5.2110	1.10
Tb927.10.1700	1.10
Tb927.8.2090	1.10
Tb927.10.13340	1.10
Tb927.10.10860	1.10
Tb927.10.13540	1.10
Tb927.8.4690	1.10
Tb11.01.4990	1.11
Tb927.8.800	1.11
Tb927.7.4580	1.11
Tb927.1.3400	1.11
Tb927.2.5150	1.11
Tb927.10.11640	1.11
Tb927.8.2320	1.11
Tb09.160.1490	1.11
Tb927.6.5100	1.11
Tb927.10.10150	1.11
Tb927.7.6330	1.11
Tb11.02.4440	1.12
Tb927.4.170	1.12
Tb927.7.7020	1.12
Tb11.02.2110	1.12
Tb09.160.3510	1.12
Tb927.6.2280	1.12
Tb11.01.6800	1.12
Tb927.6.2050	1.12
Tb11.02.4390	1.12
Tb09.160.1290	1.12
Tb11.55.0002	1.12
Tb11.01.4870	1.13
Tb927.7.1500	1.13
Tb927.1.1120	1.13
Tb11.02.3900	1.13
Tb927.4.4060	1.13
Tb927.7.2660	1.13
Tb11.02.0380	1.13
Tb927.6.4230	1.13
Tb927.10.2680	1.14
Tb11.02.0445	1.14
Tb11.01.2230	1.14
Tb927.3.3650	1.14
Tb11.02.2090	1.14
Tb927.6.3910	1.15
Tb927.10.1610	1.15
Tb927.4.3540	1.15
Tb11.01.1130	1.15
Tb927.8.3670	1.15
Tb927.4.4770	1.15
Tb927.3.2100	1.15
Tb927.6.1840	1.15
Tb927.1.4680	1.16
Tb927.10.3050	1.16
Tb927.7.6190	1.16
Tb09.211.4540	1.16
Tb11.22.0006	1.16
Tb927.1.4050	1.16
Tb09.160.5530	1.16
Tb927.10.1540	1.16
Tb11.02.4580	1.17
Tb927.4.2870	1.17
Tb11.02.1180	1.17
Tb927.3.970	1.17
Tb927.10.620	1.17
Tb927.7.5820	1.17
Tb927.10.10000	1.17
Tb09.211.1610	1.17
Tb927.8.2750	1.17
Tb927.4.1780	1.18
Tb927.10.510	1.18
Tb927.10.4520	1.18
Tb927.8.910	1.18
Tb09.211.4890	1.18
Tb927.5.1270	1.18
Tb927.5.560	1.18
Tb927.2.4370	1.18
Tb11.01.3970	1.18
Tb927.2.5650	1.18
Tb11.01.1210	1.19
Tb09.211.5015	1.19
Tb927.6.4020	1.20
Tb11.01.8090	1.20
Tb927.8.6500	1.20
Tb927.8.4230	1.20
Tb927.10.10840	1.20
Tb927.10.3290	1.20
Tb927.1.1680	1.20
Tb927.7.5390	1.20
Tb927.6.4660	1.21
Tb927.5.1030	1.21
Tb927.3.3070	1.21
Tb09.160.5600	1.21
Tb11.01.4100	1.21
Tb927.6.2620	1.21
Tb927.10.8700	1.21
Tb927.6.4240	1.21
Tb927.10.7690	1.22
Tb927.8.6400	1.22
Tb927.10.12830	1.22
Tb09.160.2780	1.22
Tb927.4.1490	1.22
Tb11.02.5550	1.22
Tb927.4.2740	1.23
Tb09.160.1570	1.23
Tb927.3.3080	1.23
Tb927.4.1720	1.23
Tb927.3.4100	1.23
Tb09.211.1000	1.23
Tb927.10.2830	1.23
Tb927.4.4630	1.23
Tb927.10.3520	1.23
Tb11.01.4320	1.23
Tb927.10.12670	1.23
Tb09.211.2330	1.24
Tb11.01.4610	1.24
Tb927.6.1700	1.24
Tb927.3.5530	1.24
Tb09.160.5100	1.24
Tb927.10.710	1.25
Tb11.50.0004	1.25
Tb11.01.0780	1.25
Tb927.3.2120	1.25
Tb927.7.7340	1.25
Tb11.02.5720	1.26
Tb11.02.5330	1.26
Tb927.5.2990	1.26
Tb927.7.2710	1.26
Tb11.02.0460	1.26
Tb927.8.1510	1.26
Tb927.10.640	1.27
Tb09.211.0410	1.27
Tb927.3.3730	1.27
Tb11.02.0130	1.27
Tb927.10.13680	1.27
Tb09.160.2440	1.28
Tb11.01.6000	1.28
Tb927.7.2430	1.28
Tb927.6.2530	1.28
Tb11.18.0010	1.28
Tb927.1.5110	1.28
Tb927.7.2680	1.28
Tb11.01.2220	1.28
Tb11.01.1850	1.28
Tb927.5.1510	1.29
Tb927.10.5790	1.29
Tb927.8.900	1.29
Tb927.4.3200	1.29
Tb927.7.4370	1.29
Tb927.6.1150	1.29
Tb927.5.3960	1.29
Tb927.3.4370	1.29
Tb927.10.5580	1.30
Tb09.160.2370	1.30
Tb927.5.3010	1.30
Tb11.17.0004	1.30
Tb09.160.2420	1.30
Tb927.6.1590	1.30
Tb09.244.2650	1.30
Tb927.7.7120	1.30
Tb927.3.4690	1.30
Tb09.160.4760	1.31
Tb11.03.0620	1.31
Tb927.8.5420	1.31
Tb927.2.4680	1.31
Tb927.10.7160	1.31
Tb927.10.11670	1.31
Tb927.8.3660	1.31
Tb927.5.2430	1.31
Tb927.4.1460	1.31
Tb927.1.840	1.31
Tb927.7.2790	1.32
Tb927.1.5000	1.32
Tb927.6.740	1.32
Tb09.160.0920	1.32
Tb927.10.3640	1.32
Tb927.2.4380	1.32
Tb927.6.900	1.32
Tb927.1.2310	1.32
Tb927.3.2030	1.33
Tb11.01.6440	1.33
Tb927.5.4580	1.33
Tb927.10.4040	1.34
Tb927.6.3450	1.34
Tb11.55.0013	1.34
Tb927.4.3700	1.34
Tb927.10.11900	1.34
Tb11.01.8420	1.34
Tb11.01.2450	1.34
Tb927.10.5300	1.34
Tb927.7.4080	1.35
Tb927.6.1810	1.35
Tb11.01.5750	1.35
Tb927.7.3790	1.35
Tb09.211.2610	1.35
Tb927.10.2070	1.35
Tb927.10.16070	1.35
Tb927.8.6460	1.35
Tb927.10.12960	1.36
Tb11.01.7140	1.36
Tb927.5.3830	1.36
Tb09.160.0470	1.36
Tb11.01.5340	1.36
Tb11.03.0300	1.36
Tb11.01.1100	1.36
Tb927.3.2300	1.37
Tb927.7.3100	1.37
Tb09.211.0690	1.37
Tb927.10.8110	1.37
Tb927.7.3580	1.37
Tb927.6.3700	1.38
Tb09.211.4200	1.38
Tb927.4.4790	1.38
Tb927.3.3120	1.38
Tb927.5.4040	1.38
Tb11.02.2730	1.38
Tb927.4.2440	1.38
Tb927.7.510	1.38
Tb927.10.4900	1.39
Tb927.10.990	1.39
Tb927.10.9020	1.39
Tb927.10.3330	1.39
Tb09.160.3520	1.39
Tb927.8.2580	1.39
Tb11.02.3080	1.39
Tb09.244.2790	1.40
Tb927.5.2510	1.40
Tb927.10.5020	1.40
Tb927.1.3280	1.40
Tb11.02.2870	1.40
Tb927.5.4150	1.40
Tb927.10.12330	1.40
Tb927.6.2900	1.40
Tb927.10.3780	1.40
Tb11.01.2630	1.41
Tb11.02.3370	1.41
Tb927.3.2710	1.41
Tb927.8.6990	1.41
Tb09.160.5190	1.41
Tb927.6.4070	1.42
Tb927.2.6000	1.42
Tb927.10.6120	1.42
Tb09.160.4310	1.42
Tb11.01.0420	1.42
Tb927.1.4490	1.42
Tb11.02.4530	1.42
Tb927.10.1620	1.42
Tb11.02.1770	1.43
Tb11.02.4780	1.43
Tb927.10.10210	1.43
Tb11.01.1670	1.43
Tb927.8.750	1.43
Tb927.8.2540	1.43
Tb927.10.4470	1.44
Tb927.2.4800	1.44
Tb11.01.6300	1.44
Tb927.7.4770	1.44
Tb927.10.14700	1.44
Tb927.8.4890	1.44
Tb11.01.2030	1.44
Tb11.01.2540	1.45
Tb927.8.6840	1.45
Tb11.01.2750	1.45
Tb927.4.2350	1.45
Tb09.211.0450	1.45
Tb11.02.1290	1.45
Tb927.10.15180	1.45
Tb09.211.0040	1.45
Tb11.01.4930	1.45
Tb09.211.2680	1.46
Tb927.10.2130	1.46
Tb927.7.4650	1.46
Tb927.6.1280	1.46
Tb927.2.2450	1.46
Tb927.8.640	1.46
Tb09.211.1830	1.47
Tb927.7.6960	1.47
Tb927.10.10820	1.47
Tb927.6.3920	1.47
Tb927.10.14510	1.47
Tb11.02.3840	1.47
Tb927.10.8770	1.47
Tb927.10.3070	1.48
Tb927.7.4470	1.48
Tb927.10.5010	1.48
Tb11.01.4720	1.48
Tb927.10.12300	1.48
Tb927.10.7170	1.48
Tb927.7.5440	1.48
Tb927.6.850	1.48
Tb927.10.9320	1.48
Tb927.10.1520	1.49
Tb927.10.4770	1.49
Tb09.160.5310	1.49
Tb11.01.4090	1.49
Tb927.5.3320	1.49
Tb09.211.3310	1.49
Tb927.10.12040	1.49
Tb927.8.6450	1.49
Tb09.211.0530	1.50
Tb927.4.890	1.50
Tb11.02.1640	1.50
Tb927.3.2070	1.50
Tb11.03.0740	1.50
Tb11.02.2840	1.50
Tb927.5.780	1.51
Tb927.10.12120	1.51
Tb09.244.0370	1.51
Tb927.10.9030	1.51
Tb927.5.1040	1.51
Tb927.5.3280	1.51
Tb11.01.8530	1.51
Tb927.6.3510	1.52
Tb927.5.2800	1.52
Tb927.7.3500	1.52
Tb927.8.5070	1.52
Tb09.211.2060	1.52
Tb09.211.3300	1.52
Tb11.01.3915	1.52
Tb927.3.4570	1.52
Tb927.7.3670	1.52
Tb927.3.1010	1.53
Tb927.10.2820	1.53
Tb927.2.170	1.53
Tb927.7.1100	1.53
Tb927.5.1600	1.53
Tb11.02.3210	1.53
Tb09.160.2040	1.53
Tb09.160.0900	1.53
Tb927.4.970	1.53
Tb927.10.4140	1.53
Tb927.10.1420	1.54
Tb11.02.3230	1.54
Tb11.02.0720	1.54
Tb927.3.3480	1.54
Tb927.7.660	1.54
Tb11.02.2320	1.55
Tb927.10.2030	1.55
Tb927.7.5010	1.55
Tb11.01.0360	1.55
Tb927.1.40	1.55
Tb927.5.540	1.55
Tb927.4.4740	1.55
Tb11.01.5600	1.55
Tb09.211.4570	1.56
Tb927.10.7710	1.56
Tb927.10.2220	1.56
Tb927.10.2750	1.56
Tb927.8.5250	1.57
Tb927.10.14910	1.57
Tb927.10.9110	1.57
Tb927.6.670	1.57
Tb927.6.5090	1.58
Tb927.7.4380	1.58
Tb09.160.4630	1.58
Tb11.03.0430	1.58
Tb927.6.1830	1.58
Tb927.10.8980	1.58
Tb927.4.4220	1.58
Tb927.3.3530	1.58
Tb927.10.5530	1.58
Tb927.10.13450	1.59
Tb09.211.0500	1.59
Tb927.5.3110	1.59
Tb927.10.6880	1.59
Tb927.3.4470	1.59
Tb11.02.3120	1.59
Tb927.10.6240	1.60
Tb927.8.8160	1.60
Tb927.7.2480	1.60
Tb11.42.0003	1.60
Tb927.10.13090	1.60
Tb11.01.5380	1.60
Tb927.4.2130	1.60
Tb927.7.1680	1.60
Tb927.6.4610	1.60
Tb11.02.0050	1.60
Tb927.5.3780	1.60
Tb927.10.5070	1.61
Tb11.01.1460	1.61
Tb11.01.5990	1.61
Tb927.2.2140	1.61
Tb927.3.5060	1.61
Tb09.160.4270	1.61
Tb11.01.7300	1.61
Tb927.10.3800	1.62
Tb927.10.6460	1.62
Tb927.10.830	1.62
Tb11.01.3100	1.62
Tb11.02.4080	1.62
Tb11.02.0320	1.62
Tb09.211.0220	1.63
Tb09.160.5070	1.63
Tb927.10.2870	1.63
Tb927.4.2200	1.63
Tb11.01.3160	1.64
Tb927.6.2700	1.64
Tb927.10.600	1.64
Tb927.6.4730	1.65
Tb927.8.6540	1.65
Tb927.10.180	1.65
Tb11.02.5510	1.65
Tb927.6.1880	1.65
Tb927.6.4530	1.65
Tb927.5.840	1.65
Tb927.1.4410	1.65
Tb927.10.5870	1.65
Tb927.6.2400	1.66
Tb927.2.3960	1.66
Tb927.7.3410	1.66
Tb11.01.6530	1.66
Tb927.8.2890	1.66
Tb927.10.8690	1.66
Tb09.211.3750	1.67
Tb927.7.490	1.67
Tb927.10.15080	1.67
Tb11.47.0032	1.67
Tb09.211.4240	1.67
Tb927.4.4710	1.67
Tb11.47.0007	1.67
Tb11.02.2820	1.68
Tb927.5.850	1.68
Tb927.10.9130	1.68
Tb11.01.1940	1.68
Tb927.7.5520	1.69
Tb11.39.0010	1.69
Tb927.3.1490	1.69
Tb927.8.6790	1.69
Tb09.v1.0420	1.69
Tb09.211.1590	1.69
Tb927.8.7280	1.69
Tb927.6.3690	1.70
Tb09.211.1950	1.70
Tb927.1.1690	1.70
Tb11.01.3410	1.70
Tb927.10.7390	1.70
Tb11.03.0540	1.70
Tb927.8.5610	1.70
Tb927.5.2080	1.70
Tb927.8.1290	1.71
Tb927.10.14520	1.71
Tb927.8.4660	1.71
Tb927.8.5800	1.71
Tb927.4.3670	1.71
Tb11.02.4330	1.71
Tb927.4.1540	1.71
Tb927.10.15740	1.71
Tb927.10.14950	1.71
Tb927.10.15380	1.72
Tb927.10.8130	1.72
Tb927.8.6900	1.72
Tb927.5.2620	1.72
Tb927.8.2010	1.73
Tb11.01.3220	1.73
Tb927.4.2690	1.73
Tb09.160.5400	1.73
Tb927.3.2980	1.73
Tb927.10.3090	1.73
Tb927.2.4280	1.73
Tb11.18.0013	1.74
Tb09.211.3250	1.74
Tb11.01.1980	1.74
Tb927.7.4780	1.74
Tb927.10.770	1.74
Tb927.10.210	1.74
Tb927.4.1530	1.74
Tb927.8.7960	1.75
Tb11.01.2350	1.75
Tb927.4.3210	1.75
Tb11.03.0170	1.75
Tb927.10.6570	1.75
Tb927.6.2810	1.76
Tb11.02.3910	1.76
Tb927.8.1600	1.76
Tb927.10.7210	1.76
Tb11.01.6080	1.76
Tb927.10.10340	1.76
Tb09.160.4840	1.76
Tb927.3.1650	1.77
Tb927.8.7070	1.77
Tb927.10.13620	1.77
Tb927.10.9630	1.77
Tb927.7.1800	1.77
Tb11.02.0351	1.77
Tb927.10.4790	1.77
Tb11.03.0900	1.77
Tb927.10.10680	1.78
Tb11.02.5830	1.78
Tb927.10.4730	1.78
Tb927.10.13860	1.78
Tb927.4.2840	1.78
Tb11.55.0019	1.78
Tb927.4.3550	1.78
Tb927.6.5050	1.78
Tb11.02.1600	1.79
Tb927.8.7170	1.79
Tb09.211.3210	1.79
Tb11.01.6360	1.79
Tb11.01.0600	1.79
Tb927.2.1380	1.79
Tb11.02.2210	1.79
Tb927.10.14330	1.79
Tb927.10.3180	1.80
Tb927.10.13230	1.80
Tb927.10.15240	1.80
Tb927.8.6910	1.80
Tb927.4.990	1.80
Tb927.8.6470	1.80
Tb927.8.7360	1.80
Tb927.8.7120	1.80
Tb927.8.2300	1.80
Tb11.01.1310	1.80
Tb927.7.4610	1.81
Tb927.5.3210	1.81
Tb927.10.15670	1.81
Tb06.3A7.960	1.81
Tb927.7.3850	1.81
Tb927.10.2810	1.81
Tb927.10.8830	1.81
Tb927.7.2390	1.82
Tb927.5.3480	1.82
Tb927.7.2590	1.82
Tb11.01.3770	1.82
Tb927.5.1300	1.82
Tb11.02.4340	1.83
Tb927.7.970	1.83
Tb927.6.4970	1.83
Tb927.10.15000	1.83
Tb927.4.2360	1.83
Tb927.2.4150	1.83
Tb11.02.0490	1.83
Tb09.211.4400	1.83
Tb927.10.9890	1.83
Tb927.10.15130	1.84
Tb11.02.1950	1.84
Tb927.1.1130	1.84
Tb927.1.1550	1.84
Tb927.2.3030	1.84
Tb927.3.1130	1.85
Tb09.160.0610	1.85
Tb927.10.11620	1.85
Tb11.01.6690	1.85
Tb11.02.5640	1.85
Tb927.10.13880	1.85
Tb927.10.12880	1.85
Tb927.10.6830	1.85
Tb927.3.2290	1.86
Tb11.01.6610	1.86
Tb927.4.1840	1.86
Tb927.5.740	1.86
Tb927.5.2420	1.86
Tb927.6.4000	1.86
Tb927.6.4360	1.86
Tb927.10.10830	1.86
Tb927.6.580	1.86
Tb927.7.1190	1.86
Tb927.1.3860	1.86
Tb927.5.4490	1.86
Tb927.10.1900	1.87
Tb927.10.2370	1.87
Tb09.160.4910	1.87
Tb927.7.3780	1.87
Tb09.160.2400	1.88
Tb927.2.1740	1.88
Tb09.160.5380	1.89
Tb927.10.370	1.89
Tb927.6.3470	1.89
Tb927.8.2670	1.89
Tb927.10.7220	1.89
Tb927.2.2210	1.90
Tb927.3.710	1.90
Tb927.7.1000	1.90
Tb927.3.4920	1.90
Tb927.3.3380	1.90
Tb11.01.0530	1.90
Tb11.01.7700	1.90
Tb927.2.5120	1.90
Tb927.10.7540	1.91
Tb11.01.3070	1.91
Tb927.8.7510	1.91
Tb927.10.12520	1.91
Tb927.10.8220	1.91
Tb11.02.5820	1.91
Tb927.10.2410	1.92
Tb11.02.4335	1.92
Tb927.3.5460	1.92
Tb927.10.7520	1.93
Tb09.211.3740	1.93
Tb11.02.5030	1.93
Tb927.6.4510	1.93
Tb11.02.0160	1.93
Tb927.3.4810	1.93
Tb11.02.0310	1.93
Tb927.5.3880	1.93
Tb927.10.12470	1.93
Tb927.10.4070	1.94
Tb09.211.1130	1.94
Tb11.02.3040	1.94
Tb927.10.14610	1.94
Tb927.2.2500	1.94
Tb927.7.2750	1.94
Tb927.6.3780	1.95
Tb11.39.0006	1.95
Tb927.3.2620	1.95
Tb927.4.5140	1.95
Tb927.6.3520	1.96
Tb927.10.7550	1.96
Tb927.3.3010	1.96
Tb11.02.1830	1.96
Tb927.10.9870	1.96
Tb927.10.1930	1.96
Tb11.03.0230	1.96
Tb927.10.7590	1.96
Tb09.160.3120	1.97
Tb11.01.5630	1.97
Tb09.211.2430	1.97
Tb11.02.3050	1.97
Tb927.8.8290	1.97
Tb11.01.5930	1.97
Tb927.10.2490	1.97
Tb11.47.0026	1.97
Tb927.10.6030	1.98
Tb927.8.2980	1.98
Tb927.7.4340	1.98
Tb927.3.590	1.98
Tb927.10.1960	1.98
Tb927.4.950	1.98
Tb927.10.15970	1.98
Tb927.8.7770	1.98
Tb927.7.830	1.98
Tb927.10.12250	1.98
Tb927.6.3710	1.98
Tb927.8.3110	1.98
Tb927.10.5670	1.99
Tb11.02.1520	1.99
Tb09.211.3680	1.99
Tb11.01.8110	1.99
Tb11.02.0910	1.99
Tb927.10.930	1.99
Tb927.4.4380	1.99
Tb927.4.4620	1.99
Tb11.02.0355	1.99
